clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency
-jDBwP6g2tA_clip0082_t00481,-jDBwP6g2tA,481.762,485.854,4.092,1.0,1.0,13.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0082_t00481.mp4,tier1,1,1.0,0.036008819937705994,True,9,0.8797009587287903
-jDBwP6g2tA_clip0083_t00486,-jDBwP6g2tA,486.114,495.454,9.34,1.0,1.0,12.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0083_t00486.mp4,tier1,1,1.0,0.036098890006542206,True,9,0.8728201389312744
-jDBwP6g2tA_clip0084_t00495,-jDBwP6g2tA,495.778,499.166,3.388,1.0,1.0,13.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0084_t00495.mp4,tier1,1,1.0,0.03609519451856613,True,9,0.8098604679107666
-jDBwP6g2tA_clip0085_t00499,-jDBwP6g2tA,499.458,502.782,3.324,1.0,1.0,12.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0085_t00499.mp4,tier1,1,1.0,0.03735443949699402,True,9,0.8460468649864197
-jDBwP6g2tA_clip0086_t00502,-jDBwP6g2tA,502.914,505.694,2.78,1.0,1.0,13.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0086_t00502.mp4,tier1,1,1.0,0.03561316803097725,True,9,0.9093539118766785
-jDBwP6g2tA_clip0087_t00507,-jDBwP6g2tA,507.426,511.39,3.964,1.0,1.0,10.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\-jDBwP6g2tA_clip0087_t00507.mp4,tier1,1,1.0,0.03722677379846573,True,9,0.8995317816734314
0-fu0N-npmg_clip0000_t00009,0-fu0N-npmg,9.218,15.678,6.46,1.0,1.0,3.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0000_t00009.mp4,tier1,1,1.0,0.009324020706117153,True,9,0.8651195168495178
0-fu0N-npmg_clip0001_t00044,0-fu0N-npmg,44.034,49.214,5.18,1.0,1.0,2.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0001_t00044.mp4,tier1,1,1.0,0.011627424508333206,True,9,0.8779920935630798
0-fu0N-npmg_clip0002_t00049,0-fu0N-npmg,49.314,57.854,8.54,1.0,1.0,2.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0002_t00049.mp4,tier1,1,1.0,0.01153260376304388,True,9,0.8402125835418701
0-fu0N-npmg_clip0003_t00070,0-fu0N-npmg,70.466,74.43,3.964,0.75,1.0,2.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0003_t00070.mp4,tier1,1,1.0,0.01692936383187771,True,9,0.42976272106170654
0-fu0N-npmg_clip0004_t00085,0-fu0N-npmg,85.41,90.41,5.0,1.0,1.0,4.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0004_t00085.mp4,tier1,1,1.0,0.0682898461818695,True,9,0.8762128353118896
0-fu0N-npmg_clip0005_t00089,0-fu0N-npmg,89.41,94.41,5.0,1.0,1.0,4.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0005_t00089.mp4,tier1,1,1.0,0.06853210926055908,True,9,0.8950128555297852
0-fu0N-npmg_clip0006_t00093,0-fu0N-npmg,93.41,97.726,4.316,1.0,1.0,3.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0006_t00093.mp4,tier1,1,1.0,0.06845594942569733,True,9,0.8619770407676697
0-fu0N-npmg_clip0007_t00097,0-fu0N-npmg,97.89,102.11,4.22,1.0,1.0,4.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0007_t00097.mp4,tier1,1,1.0,0.0689331591129303,True,9,0.9080208539962769
0-fu0N-npmg_clip0008_t00102,0-fu0N-npmg,102.306,104.67,2.364,1.0,1.0,4.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0008_t00102.mp4,tier1,1,1.0,0.06424839794635773,True,9,0.6841886043548584
0-fu0N-npmg_clip0009_t00123,0-fu0N-npmg,123.426,126.782,3.356,1.0,1.0,3.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0009_t00123.mp4,tier1,1,1.0,0.06430468708276749,True,9,0.8138602375984192
0-fu0N-npmg_clip0010_t00146,0-fu0N-npmg,146.37,148.734,2.364,1.0,1.0,3.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0010_t00146.mp4,tier1,1,0.7777777777777778,0.06712009012699127,True,9,0.9296507835388184
0-fu0N-npmg_clip0011_t00161,0-fu0N-npmg,161.57,164.894,3.324,1.0,1.0,3.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0011_t00161.mp4,tier1,1,1.0,0.06675469875335693,True,9,0.9191964268684387
0-fu0N-npmg_clip0012_t00168,0-fu0N-npmg,168.034,170.078,2.044,1.0,1.0,2.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0012_t00168.mp4,tier1,1,1.0,0.066905178129673,True,9,0.9371787309646606
0-fu0N-npmg_clip0013_t00170,0-fu0N-npmg,170.466,172.51,2.044,1.0,1.0,3.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0013_t00170.mp4,tier1,1,1.0,0.06598302721977234,True,9,0.9313021898269653
0-fu0N-npmg_clip0014_t00185,0-fu0N-npmg,185.57,190.57,5.0,1.0,1.0,2.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0014_t00185.mp4,tier1,1,1.0,0.011705907993018627,True,9,0.8578164577484131
0-fu0N-npmg_clip0015_t00189,0-fu0N-npmg,189.57,194.57,5.0,1.0,1.0,2.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0015_t00189.mp4,tier1,1,1.0,0.011550907976925373,True,9,0.8661210536956787
0-fu0N-npmg_clip0016_t00193,0-fu0N-npmg,193.57,198.57,5.0,1.0,1.0,2.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0016_t00193.mp4,tier1,1,1.0,0.011677946895360947,True,9,0.8830227255821228
0-fu0N-npmg_clip0017_t00199,0-fu0N-npmg,199.49,204.286,4.796,1.0,1.0,2.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0017_t00199.mp4,tier1,1,1.0,0.011870869435369968,True,9,0.8776261806488037
0-fu0N-npmg_clip0018_t00237,0-fu0N-npmg,237.154,242.154,5.0,1.0,1.0,3.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0018_t00237.mp4,tier1,1,1.0,0.05373650789260864,True,9,0.9638038277626038
0-fu0N-npmg_clip0019_t00241,0-fu0N-npmg,241.154,246.154,5.0,1.0,1.0,2.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0019_t00241.mp4,tier1,1,1.0,0.05365121737122536,True,9,0.9529340267181396
0-fu0N-npmg_clip0020_t00245,0-fu0N-npmg,245.154,250.154,5.0,1.0,1.0,2.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0020_t00245.mp4,tier1,1,1.0,0.053199514746665955,True,9,0.9577635526657104
0-fu0N-npmg_clip0021_t00250,0-fu0N-npmg,250.978,255.166,4.188,1.0,1.0,2.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0021_t00250.mp4,tier1,1,1.0,0.053106460720300674,True,9,0.9570967555046082
0-fu0N-npmg_clip0022_t00256,0-fu0N-npmg,256.45,259.358,2.908,1.0,1.0,3.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0022_t00256.mp4,tier1,1,1.0,0.053670305758714676,True,9,0.9637930393218994
0-fu0N-npmg_clip0023_t00260,0-fu0N-npmg,260.29,267.134,6.844,1.0,1.0,2.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0023_t00260.mp4,tier1,1,1.0,0.054330065846443176,True,9,0.9494025111198425
0-fu0N-npmg_clip0024_t00297,0-fu0N-npmg,297.154,307.614,10.46,1.0,1.0,2.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0024_t00297.mp4,tier1,1,1.0,0.07700645178556442,True,9,0.9027264714241028
0-fu0N-npmg_clip0025_t00307,0-fu0N-npmg,307.81,310.654,2.844,1.0,1.0,1.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0025_t00307.mp4,tier1,1,1.0,0.07626105099916458,True,9,0.9285076856613159
0-fu0N-npmg_clip0026_t00312,0-fu0N-npmg,312.418,315.422,3.004,1.0,1.0,1.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0026_t00312.mp4,tier1,1,1.0,0.07637622952461243,True,9,0.9407109022140503
0-fu0N-npmg_clip0027_t00315,0-fu0N-npmg,315.65,321.182,5.532,1.0,1.0,1.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0027_t00315.mp4,tier1,1,1.0,0.07671300321817398,True,9,0.9071595668792725
0-fu0N-npmg_clip0028_t00336,0-fu0N-npmg,336.162,340.126,3.964,1.0,1.0,3.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0028_t00336.mp4,tier1,1,1.0,0.06507579982280731,True,9,0.9367105960845947
0-fu0N-npmg_clip0029_t00340,0-fu0N-npmg,340.354,343.582,3.228,1.0,1.0,2.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0029_t00340.mp4,tier1,1,1.0,0.06528632342815399,True,9,0.9434089660644531
0-fu0N-npmg_clip0030_t00343,0-fu0N-npmg,343.874,349.278,5.404,1.0,1.0,1.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0030_t00343.mp4,tier1,1,1.0,0.0651499480009079,True,9,0.9205356240272522
0-fu0N-npmg_clip0031_t00349,0-fu0N-npmg,349.41,352.414,3.004,1.0,1.0,1.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0031_t00349.mp4,tier1,1,1.0,0.057866182178258896,True,9,0.8407618999481201
0-fu0N-npmg_clip0032_t00355,0-fu0N-npmg,355.298,364.702,9.404,1.0,1.0,1.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0032_t00355.mp4,tier1,1,1.0,0.01200465951114893,True,9,0.8913384675979614
0-fu0N-npmg_clip0033_t00367,0-fu0N-npmg,367.01,372.01,5.0,1.0,1.0,3.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0033_t00367.mp4,tier1,1,1.0,0.01739366352558136,True,9,0.286716103553772
0-fu0N-npmg_clip0034_t00383,0-fu0N-npmg,383.01,387.102,4.092,1.0,1.0,3.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0034_t00383.mp4,tier1,1,1.0,0.00909324362874031,True,9,0.8240141272544861
0-fu0N-npmg_clip0035_t00411,0-fu0N-npmg,411.746,414.238,2.492,1.0,1.0,2.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0035_t00411.mp4,tier1,1,1.0,0.06766392290592194,True,9,0.9058106541633606
0-fu0N-npmg_clip0036_t00423,0-fu0N-npmg,423.042,425.694,2.652,1.0,1.0,0.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0036_t00423.mp4,tier1,1,1.0,0.06675073504447937,True,9,0.9407958984375
0-fu0N-npmg_clip0037_t00427,0-fu0N-npmg,427.778,430.27,2.492,1.0,1.0,-0.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0037_t00427.mp4,tier1,1,1.0,0.06688118726015091,True,9,0.9506470561027527
0-fu0N-npmg_clip0038_t00457,0-fu0N-npmg,457.09,462.974,5.884,1.0,1.0,3.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0038_t00457.mp4,tier1,1,1.0,0.05083073303103447,True,9,0.9469795227050781
0-fu0N-npmg_clip0039_t00483,0-fu0N-npmg,483.682,485.854,2.172,1.0,1.0,2.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0039_t00483.mp4,tier1,1,1.0,0.050920143723487854,True,9,0.9512293338775635
0-fu0N-npmg_clip0040_t00485,0-fu0N-npmg,485.986,488.126,2.14,1.0,1.0,3.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0040_t00485.mp4,tier1,1,1.0,0.04780610278248787,True,9,0.7423055171966553
0-fu0N-npmg_clip0041_t00511,0-fu0N-npmg,511.65,519.806,8.156,1.0,1.0,1.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0041_t00511.mp4,tier1,1,1.0,0.011725340038537979,True,9,0.8737915754318237
0-fu0N-npmg_clip0042_t00519,0-fu0N-npmg,519.906,522.814,2.908,1.0,1.0,1.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0042_t00519.mp4,tier1,1,1.0,0.011756024323403835,True,9,0.8686777949333191
0-fu0N-npmg_clip0043_t00524,0-fu0N-npmg,524.386,531.518,7.132,1.0,1.0,2.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0043_t00524.mp4,tier1,1,1.0,0.011808830313384533,True,9,0.9055210947990417
0-fu0N-npmg_clip0044_t00598,0-fu0N-npmg,598.69,601.47,2.78,1.0,1.0,2.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0044_t00598.mp4,tier1,1,1.0,0.055196139961481094,True,9,0.8846044540405273
0-fu0N-npmg_clip0045_t00614,0-fu0N-npmg,614.242,616.83,2.588,1.0,1.0,3.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0045_t00614.mp4,tier1,1,1.0,0.05554119870066643,True,9,0.7911220192909241
0-fu0N-npmg_clip0046_t00656,0-fu0N-npmg,656.002,661.002,5.0,1.0,1.0,4.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0046_t00656.mp4,tier1,1,1.0,0.039720721542835236,True,9,0.9060513377189636
0-fu0N-npmg_clip0047_t00668,0-fu0N-npmg,668.002,673.002,5.0,1.0,1.0,3.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0047_t00668.mp4,tier1,1,1.0,0.04137619957327843,True,9,0.8890955448150635
0-fu0N-npmg_clip0048_t00672,0-fu0N-npmg,672.002,677.002,5.0,0.8,1.0,3.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0048_t00672.mp4,tier1,1,1.0,0.054718341678380966,True,9,0.2547537088394165
0-fu0N-npmg_clip0049_t00676,0-fu0N-npmg,676.002,680.254,4.252,1.0,1.0,2.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0049_t00676.mp4,tier1,1,1.0,0.07601159065961838,True,9,0.8769938349723816
0-fu0N-npmg_clip0050_t00694,0-fu0N-npmg,694.082,699.038,4.956,1.0,1.0,3.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0050_t00694.mp4,tier1,1,1.0,0.008589102886617184,True,9,0.8534249067306519
0-fu0N-npmg_clip0051_t00722,0-fu0N-npmg,722.338,732.766,10.428,1.0,1.0,1.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0051_t00722.mp4,tier1,1,1.0,0.011660401709377766,True,9,0.8779895305633545
0-fu0N-npmg_clip0052_t00738,0-fu0N-npmg,738.274,743.274,5.0,1.0,1.0,3.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0052_t00738.mp4,tier1,1,1.0,0.010014984756708145,True,9,0.8753878474235535
0-fu0N-npmg_clip0053_t00765,0-fu0N-npmg,765.186,769.726,4.54,1.0,1.0,3.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0053_t00765.mp4,tier1,1,1.0,0.05769956856966019,True,9,0.9121882319450378
0-fu0N-npmg_clip0054_t00771,0-fu0N-npmg,771.874,776.19,4.316,1.0,1.0,3.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0054_t00771.mp4,tier1,1,1.0,0.05823112279176712,True,9,0.9143111109733582
0-fu0N-npmg_clip0055_t00780,0-fu0N-npmg,780.098,783.902,3.804,1.0,1.0,2.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0055_t00780.mp4,tier1,1,1.0,0.04652182385325432,True,9,0.9551185965538025
0-fu0N-npmg_clip0056_t00786,0-fu0N-npmg,786.722,789.79,3.068,1.0,1.0,2.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0056_t00786.mp4,tier1,1,1.0,0.046903565526008606,True,9,0.9539811611175537
0-fu0N-npmg_clip0057_t00790,0-fu0N-npmg,790.53,794.238,3.708,1.0,1.0,3.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0057_t00790.mp4,tier1,1,1.0,0.04644038900732994,True,9,0.9495843052864075
0-fu0N-npmg_clip0058_t00798,0-fu0N-npmg,798.818,801.118,2.3,1.0,1.0,3.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0058_t00798.mp4,tier1,1,1.0,0.020508136600255966,True,9,0.6023532152175903
0-fu0N-npmg_clip0059_t00801,0-fu0N-npmg,801.218,806.654,5.436,1.0,1.0,3.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0059_t00801.mp4,tier1,1,1.0,0.04224877059459686,True,9,0.5056168437004089
0-fu0N-npmg_clip0060_t00806,0-fu0N-npmg,806.786,811.646,4.86,1.0,1.0,2.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0060_t00806.mp4,tier1,1,1.0,0.027966605499386787,True,9,0.6268243789672852
0-fu0N-npmg_clip0061_t00820,0-fu0N-npmg,820.77,824.254,3.484,1.0,1.0,2.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0061_t00820.mp4,tier1,1,1.0,0.052840396761894226,True,9,0.9222808480262756
0-fu0N-npmg_clip0062_t00824,0-fu0N-npmg,824.738,829.95,5.212,1.0,1.0,2.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0062_t00824.mp4,tier1,1,1.0,0.06899784505367279,True,9,0.8606225252151489
0-fu0N-npmg_clip0063_t00835,0-fu0N-npmg,835.362,840.362,5.0,1.0,1.0,3.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0063_t00835.mp4,tier1,1,1.0,0.0092556057497859,True,9,0.5181637406349182
0-fu0N-npmg_clip0064_t00854,0-fu0N-npmg,854.946,859.946,5.0,1.0,1.0,3.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0064_t00854.mp4,tier1,1,1.0,0.04838153347373009,True,9,0.929495096206665
0-fu0N-npmg_clip0065_t00862,0-fu0N-npmg,862.946,866.11,3.164,1.0,1.0,2.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0065_t00862.mp4,tier1,1,1.0,0.04954536631703377,True,9,0.9476110935211182
0-fu0N-npmg_clip0066_t00888,0-fu0N-npmg,888.642,893.642,5.0,0.8,1.0,3.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0066_t00888.mp4,tier1,1,1.0,0.004481938201934099,True,9,0.32107216119766235
0-fu0N-npmg_clip0067_t00904,0-fu0N-npmg,904.61,912.19,7.58,1.0,1.0,1.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0-fu0N-npmg_clip0067_t00904.mp4,tier1,1,1.0,0.009563187137246132,True,9,0.8658339381217957
0wOdyRpc0wc_clip0000_t00005,0wOdyRpc0wc,5.154,10.154,5.0,1.0,1.0,22.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0000_t00005.mp4,tier1,1,1.0,0.0008642481989227235,True,9,0.8140659332275391
0wOdyRpc0wc_clip0001_t00024,0wOdyRpc0wc,24.866,29.822,4.956,1.0,1.0,20.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0001_t00024.mp4,tier1,1,1.0,0.006509108003228903,True,9,0.3140983581542969
0wOdyRpc0wc_clip0002_t00030,0wOdyRpc0wc,30.274,35.274,5.0,1.0,1.0,20.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0002_t00030.mp4,tier1,1,1.0,0.00286057754419744,True,9,0.7996569871902466
0wOdyRpc0wc_clip0003_t00044,0wOdyRpc0wc,44.674,50.206,5.532,1.0,1.0,21.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0003_t00044.mp4,tier1,1,1.0,0.015427281148731709,True,9,0.8575776219367981
0wOdyRpc0wc_clip0004_t00059,0wOdyRpc0wc,59.394,63.614,4.22,1.0,1.0,21.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0004_t00059.mp4,tier1,1,1.0,0.01986609771847725,True,9,0.6856229305267334
0wOdyRpc0wc_clip0005_t00064,0wOdyRpc0wc,64.482,71.198,6.716,1.0,1.0,20.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0005_t00064.mp4,tier1,1,1.0,0.00913207046687603,True,9,0.22298401594161987
0wOdyRpc0wc_clip0006_t00072,0wOdyRpc0wc,72.354,75.006,2.652,1.0,1.0,20.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0006_t00072.mp4,tier1,1,1.0,0.029002653434872627,True,9,0.930583119392395
0wOdyRpc0wc_clip0007_t00075,0wOdyRpc0wc,75.33,78.814,3.484,1.0,1.0,17.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0007_t00075.mp4,tier1,1,1.0,0.025191688910126686,True,9,0.4646754860877991
0wOdyRpc0wc_clip0008_t00078,0wOdyRpc0wc,78.946,81.886,2.94,1.0,1.0,14.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0008_t00078.mp4,tier1,1,1.0,0.017827309668064117,True,9,0.9709748029708862
0wOdyRpc0wc_clip0009_t00091,0wOdyRpc0wc,91.618,96.618,5.0,1.0,1.0,20.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\0wOdyRpc0wc_clip0009_t00091.mp4,tier1,1,1.0,0.008848543278872967,True,9,0.3757975995540619
