clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta
7641839768522837266_clip0001_t00028,7641839768522837266,28.098,33.098,5.0,1.0,1.0,9.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0001_t00028.mp4,tier3,1
7641839768522837266_clip0002_t00032,7641839768522837266,32.098,37.098,5.0,1.0,1.0,10.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0002_t00032.mp4,tier3,1
7641839768522837266_clip0003_t00036,7641839768522837266,36.098,41.098,5.0,0.8,1.0,10.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0003_t00036.mp4,tier3,1
7641839768522837266_clip0004_t00048,7641839768522837266,48.546,53.598,5.052,0.8,1.0,9.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0004_t00048.mp4,tier3,1
7641839768522837266_clip0005_t00065,7641839768522837266,65.474,74.75,9.276,0.889,1.0,10.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0005_t00065.mp4,tier3,1
7641839768522837266_clip0006_t00077,7641839768522837266,77.698,82.558,4.86,1.0,1.0,11.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0006_t00077.mp4,tier3,1
7641839768522837266_clip0007_t00082,7641839768522837266,82.754,85.31,2.556,1.0,1.0,11.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0007_t00082.mp4,tier3,1
7641839768522837266_clip0008_t00085,7641839768522837266,85.506,88.35,2.844,1.0,1.0,9.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0008_t00085.mp4,tier3,1
7641839768522837266_clip0009_t00100,7641839768522837266,100.002,104.478,4.476,1.0,1.0,10.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641839768522837266_clip0009_t00100.mp4,tier3,1
7641878768721677575_clip0000_t00000,7641878768721677575,0.002,5.002,5.0,1.0,1.0,14.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641878768721677575_clip0000_t00000.mp4,tier3,1
7641878768721677575_clip0001_t00004,7641878768721677575,4.002,9.002,5.0,1.0,1.0,13.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641878768721677575_clip0001_t00004.mp4,tier3,1
7641878768721677575_clip0002_t00008,7641878768721677575,8.002,13.002,5.0,1.0,1.0,13.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641878768721677575_clip0002_t00008.mp4,tier3,1
7641878768721677575_clip0003_t00012,7641878768721677575,12.002,16.19,4.188,0.75,1.0,14.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641878768721677575_clip0003_t00012.mp4,tier3,1
7641878768721677575_clip0004_t00032,7641878768721677575,32.322,37.322,5.0,0.8,1.0,14.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641878768721677575_clip0004_t00032.mp4,tier3,1
7641878768721677575_clip0005_t00036,7641878768721677575,36.322,41.322,5.0,1.0,1.0,12.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7641878768721677575_clip0005_t00036.mp4,tier3,1
7642183083252387080_clip0000_t00000,7642183083252387080,0.706,8.894,8.188,1.0,1.0,10.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642183083252387080_clip0000_t00000.mp4,tier3,1
7642183083252387080_clip0001_t00010,7642183083252387080,10.114,19.134,9.02,1.0,1.0,11.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642183083252387080_clip0001_t00010.mp4,tier3,1
7642189430618361095_clip0000_t00001,7642189430618361095,1.666,4.606,2.94,1.0,1.0,14.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642189430618361095_clip0000_t00001.mp4,tier3,1
7642189430618361095_clip0001_t00004,7642189430618361095,4.802,8.478,3.676,1.0,1.0,13.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642189430618361095_clip0001_t00004.mp4,tier3,1
7642189430618361095_clip0002_t00008,7642189430618361095,8.61,13.054,4.444,1.0,1.0,13.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642189430618361095_clip0002_t00008.mp4,tier3,1
7642289000895565064_clip0000_t00000,7642289000895565064,0.13,5.13,5.0,1.0,1.0,8.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642289000895565064_clip0000_t00000.mp4,tier3,1
7642289000895565064_clip0001_t00004,7642289000895565064,4.13,9.13,5.0,1.0,1.0,7.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642289000895565064_clip0001_t00004.mp4,tier3,1
7642289000895565064_clip0002_t00008,7642289000895565064,8.13,13.13,5.0,1.0,1.0,7.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642289000895565064_clip0002_t00008.mp4,tier3,1
7642303380873956616_clip0000_t00020,7642303380873956616,20.002,22.91,2.908,1.0,1.0,0.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642303380873956616_clip0000_t00020.mp4,tier3,1
7642303380873956616_clip0001_t00032,7642303380873956616,32.482,37.726,5.244,1.0,1.0,0.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642303380873956616_clip0001_t00032.mp4,tier3,1
7642303380873956616_clip0002_t00038,7642303380873956616,38.082,41.822,3.74,1.0,1.0,-0.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642303380873956616_clip0002_t00038.mp4,tier3,1
7642360672617106709_clip0000_t00000,7642360672617106709,0.002,5.002,5.0,0.8,1.0,11.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0000_t00000.mp4,tier3,1
7642360672617106709_clip0001_t00004,7642360672617106709,4.002,9.002,5.0,1.0,1.0,11.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0001_t00004.mp4,tier3,1
7642360672617106709_clip0002_t00008,7642360672617106709,8.002,13.002,5.0,1.0,1.0,11.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0002_t00008.mp4,tier3,1
7642360672617106709_clip0003_t00012,7642360672617106709,12.002,17.002,5.0,1.0,1.0,11.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0003_t00012.mp4,tier3,1
7642360672617106709_clip0004_t00016,7642360672617106709,16.002,20.51,4.508,1.0,1.0,11.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0004_t00016.mp4,tier3,1
7642360672617106709_clip0005_t00020,7642360672617106709,20.674,25.674,5.0,1.0,1.0,9.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0005_t00020.mp4,tier3,1
7642360672617106709_clip0006_t00024,7642360672617106709,24.674,29.674,5.0,1.0,1.0,10.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0006_t00024.mp4,tier3,1
7642360672617106709_clip0007_t00028,7642360672617106709,28.674,33.674,5.0,1.0,1.0,10.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0007_t00028.mp4,tier3,1
7642360672617106709_clip0008_t00034,7642360672617106709,34.338,39.338,5.0,1.0,1.0,11.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0008_t00034.mp4,tier3,1
7642360672617106709_clip0009_t00038,7642360672617106709,38.338,43.338,5.0,1.0,1.0,10.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0009_t00038.mp4,tier3,1
7642360672617106709_clip0010_t00042,7642360672617106709,42.338,47.338,5.0,1.0,1.0,12.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0010_t00042.mp4,tier3,1
7642360672617106709_clip0011_t00046,7642360672617106709,46.338,51.338,5.0,1.0,1.0,11.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0011_t00046.mp4,tier3,1
7642360672617106709_clip0012_t00050,7642360672617106709,50.338,55.338,5.0,1.0,1.0,10.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0012_t00050.mp4,tier3,1
7642360672617106709_clip0013_t00054,7642360672617106709,54.338,57.054,2.716,1.0,1.0,10.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642360672617106709_clip0013_t00054.mp4,tier3,1
7642645521949150482_clip0000_t00000,7642645521949150482,0.194,9.79,9.596,1.0,1.0,23.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642645521949150482_clip0000_t00000.mp4,tier3,1
7642645521949150482_clip0001_t00010,7642645521949150482,10.146,19.838,9.692,1.0,1.0,22.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642645521949150482_clip0001_t00010.mp4,tier3,1
7642645521949150482_clip0002_t00020,7642645521949150482,20.098,25.662,5.564,1.0,1.0,23.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642645521949150482_clip0002_t00020.mp4,tier3,1
7642645521949150482_clip0003_t00042,7642645521949150482,42.018,45.726,3.708,1.0,1.0,22.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642645521949150482_clip0003_t00042.mp4,tier3,1
7642717198158531860_clip0000_t00021,7642717198158531860,21.186,26.186,5.0,0.8,1.0,7.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0000_t00021.mp4,tier3,1
7642717198158531860_clip0001_t00033,7642717198158531860,33.186,38.186,5.0,1.0,1.0,8.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0001_t00033.mp4,tier3,1
7642717198158531860_clip0002_t00039,7642717198158531860,39.49,42.462,2.972,1.0,1.0,9.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0002_t00039.mp4,tier3,1
7642717198158531860_clip0003_t00056,7642717198158531860,56.354,59.23,2.876,1.0,1.0,10.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0003_t00056.mp4,tier3,1
7642717198158531860_clip0004_t00059,7642717198158531860,59.33,61.598,2.268,1.0,1.0,11.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0004_t00059.mp4,tier3,1
7642717198158531860_clip0005_t00061,7642717198158531860,61.73,65.982,4.252,1.0,1.0,11.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0005_t00061.mp4,tier3,1
7642717198158531860_clip0006_t00066,7642717198158531860,66.466,70.59,4.124,1.0,1.0,10.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0006_t00066.mp4,tier3,1
7642717198158531860_clip0007_t00070,7642717198158531860,70.786,78.974,8.188,1.0,1.0,10.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0007_t00070.mp4,tier3,1
7642901099434757394_clip0000_t00000,7642901099434757394,0.962,5.95,4.988,1.0,1.0,17.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642901099434757394_clip0000_t00000.mp4,tier3,1
7642901099434757394_clip0001_t00007,7642901099434757394,7.842,10.718,2.876,1.0,1.0,14.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642901099434757394_clip0001_t00007.mp4,tier3,1
7642901099434757394_clip0002_t00011,7642901099434757394,11.042,16.542,5.5,1.0,1.0,16.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642901099434757394_clip0002_t00011.mp4,tier3,1
7642901099434757394_clip0003_t00018,7642901099434757394,18.53,21.374,2.844,1.0,1.0,14.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642901099434757394_clip0003_t00018.mp4,tier3,1
7642901099434757394_clip0004_t00021,7642901099434757394,21.73,30.942,9.212,1.0,1.0,16.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642901099434757394_clip0004_t00021.mp4,tier3,1
7642901099434757394_clip0005_t00031,7642901099434757394,31.266,34.462,3.196,1.0,1.0,16.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642901099434757394_clip0005_t00031.mp4,tier3,1
7642901099434757394_clip0006_t00058,7642901099434757394,58.05,60.126,2.076,1.0,1.0,16.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642901099434757394_clip0006_t00058.mp4,tier3,1
7643084152119627016_clip0000_t00000,7643084152119627016,0.002,5.002,5.0,1.0,1.0,3.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0000_t00000.mp4,tier3,1
7643084152119627016_clip0001_t00004,7643084152119627016,4.002,9.002,5.0,1.0,1.0,3.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0001_t00004.mp4,tier3,1
7643084152119627016_clip0002_t00008,7643084152119627016,8.002,13.002,5.0,1.0,1.0,2.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0002_t00008.mp4,tier3,1
7643084152119627016_clip0003_t00012,7643084152119627016,12.002,16.222,4.22,1.0,1.0,3.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0003_t00012.mp4,tier3,1
7643084152119627016_clip0004_t00055,7643084152119627016,55.394,58.302,2.908,1.0,1.0,1.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0004_t00055.mp4,tier3,1
7643084152119627016_clip0005_t00060,7643084152119627016,60.258,62.974,2.716,1.0,1.0,1.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0005_t00060.mp4,tier3,1
7643084152119627016_clip0006_t00075,7643084152119627016,75.874,80.03,4.156,0.8,1.0,2.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0006_t00075.mp4,tier3,1
7643084152119627016_clip0007_t00081,7643084152119627016,81.122,84.286,3.164,1.0,1.0,1.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0007_t00081.mp4,tier3,1
7643084152119627016_clip0008_t00086,7643084152119627016,86.818,93.15,6.332,1.0,1.0,2.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0008_t00086.mp4,tier3,1
7643084152119627016_clip0009_t00093,7643084152119627016,93.282,96.766,3.484,1.0,1.0,0.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0009_t00093.mp4,tier3,1
7643084152119627016_clip0010_t00101,7643084152119627016,101.954,113.63,11.676,1.0,1.0,3.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643084152119627016_clip0010_t00101.mp4,tier3,1
7643163282303388935_clip0000_t00027,7643163282303388935,27.938,29.982,2.044,1.0,1.0,3.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0000_t00027.mp4,tier3,1
7643163282303388935_clip0001_t00032,7643163282303388935,32.098,35.838,3.74,1.0,1.0,1.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0001_t00032.mp4,tier3,1
7643163282303388935_clip0002_t00038,7643163282303388935,38.69,40.958,2.268,1.0,1.0,3.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0002_t00038.mp4,tier3,1
7643163282303388935_clip0003_t00060,7643163282303388935,60.034,63.55,3.516,1.0,1.0,4.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0003_t00060.mp4,tier3,1
7643163282303388935_clip0004_t00070,7643163282303388935,70.594,72.702,2.108,1.0,1.0,3.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0004_t00070.mp4,tier3,1
7643163282303388935_clip0005_t00076,7643163282303388935,76.642,78.75,2.108,1.0,1.0,3.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0005_t00076.mp4,tier3,1
7643314747999374613_clip0000_t00000,7643314747999374613,0.354,8.254,7.9,1.0,1.0,21.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643314747999374613_clip0000_t00000.mp4,tier3,1
7643385660409154823_clip0000_t00003,7643385660409154823,3.938,7.038,3.1,1.0,1.0,8.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0000_t00003.mp4,tier3,1
7643385660409154823_clip0001_t00010,7643385660409154823,10.05,14.206,4.156,1.0,1.0,8.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0001_t00010.mp4,tier3,1
7643385660409154823_clip0002_t00014,7643385660409154823,14.69,18.302,3.612,0.75,1.0,9.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0002_t00014.mp4,tier3,1
7643385660409154823_clip0003_t00020,7643385660409154823,20.578,22.878,2.3,1.0,1.0,8.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0003_t00020.mp4,tier3,1
7643385660409154823_clip0004_t00038,7643385660409154823,38.082,40.702,2.62,1.0,1.0,6.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0004_t00038.mp4,tier3,1
7643385660409154823_clip0005_t00042,7643385660409154823,42.37,45.822,3.452,1.0,1.0,9.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0005_t00042.mp4,tier3,1
7643385660409154823_clip0006_t00057,7643385660409154823,57.602,62.602,5.0,1.0,1.0,10.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0006_t00057.mp4,tier3,1
7643385660409154823_clip0007_t00061,7643385660409154823,61.602,66.602,5.0,1.0,1.0,9.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0007_t00061.mp4,tier3,1
7643385660409154823_clip0008_t00065,7643385660409154823,65.602,70.602,5.0,1.0,1.0,11.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0008_t00065.mp4,tier3,1
7643385660409154823_clip0009_t00069,7643385660409154823,69.602,73.517,3.915,1.0,1.0,14.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643385660409154823_clip0009_t00069.mp4,tier3,1
7643422466957659399_clip0000_t00001,7643422466957659399,1.794,4.638,2.844,1.0,1.0,-3.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643422466957659399_clip0000_t00001.mp4,tier3,1
7643422466957659399_clip0001_t00007,7643422466957659399,7.202,11.102,3.9,1.0,1.0,-1.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643422466957659399_clip0001_t00007.mp4,tier3,1
7643422466957659399_clip0002_t00011,7643422466957659399,11.458,13.566,2.108,1.0,1.0,1.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643422466957659399_clip0002_t00011.mp4,tier3,1
7643422466957659399_clip0003_t00019,7643422466957659399,19.842,23.71,3.868,1.0,1.0,8.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643422466957659399_clip0003_t00019.mp4,tier3,1
7643422466957659399_clip0004_t00034,7643422466957659399,34.274,36.862,2.588,1.0,1.0,7.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643422466957659399_clip0004_t00034.mp4,tier3,1
7643463111189564690_clip0000_t00000,7643463111189564690,0.162,3.902,3.74,1.0,1.0,4.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643463111189564690_clip0000_t00000.mp4,tier3,1
7643463111189564690_clip0001_t00024,7643463111189564690,24.93,29.93,5.0,1.0,1.0,1.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643463111189564690_clip0001_t00024.mp4,tier3,1
7643463111189564690_clip0002_t00028,7643463111189564690,28.93,33.93,5.0,1.0,1.0,4.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643463111189564690_clip0002_t00028.mp4,tier3,1
7643463111189564690_clip0003_t00032,7643463111189564690,32.93,37.93,5.0,1.0,1.0,3.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643463111189564690_clip0003_t00032.mp4,tier3,1
7643463111189564690_clip0004_t00036,7643463111189564690,36.93,41.93,5.0,1.0,1.0,4.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643463111189564690_clip0004_t00036.mp4,tier3,1
7643463111189564690_clip0005_t00052,7643463111189564690,52.866,57.918,5.052,0.8,1.0,3.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643463111189564690_clip0005_t00052.mp4,tier3,1
7643463111189564690_clip0006_t00058,7643463111189564690,58.434,62.046,3.612,1.0,1.0,2.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643463111189564690_clip0006_t00058.mp4,tier3,1
7643463111189564690_clip0007_t00063,7643463111189564690,63.202,69.95,6.748,1.0,1.0,5.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643463111189564690_clip0007_t00063.mp4,tier3,1
